Dis No,Hazard  Group,Hazard Type,Specific Hazard Name,Hazard Type Final,ISO,Data Source Type,Source Level,Source Origin,Reliability Rating,Start Year,Start Month,Start Day,End Year,End Month,End Day,Event Season,Data Entry Date,Data Last Updated,Magnitude,Magnitude Scale,Region,Country,Total Deaths,No. Affected,Location,Total Economic Loss,No. Houses Damaged/Destroyed,No. Houses Damaged,No. Houses Destroyed,No. Infrastucture Destroyed/Damaged,Gender Data Availability,No.Gender Female,No.Gender Male,No. Gender Other,No. Children,No. Disabled Population,Glide Number,Source Website,Complimentry Resources,
HYDRO-20100601-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,1,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ub,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100501-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,5,1,2010,0,0,Spring,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,2,N/A,Trgovište,N/A,100,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100910-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,9,10,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Užice-Grad,N/A,5,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Због високог нивоа воде дошло је до напрснућа зидова, штете на улицама, водоводној и електричној мрежи, блокирани аутомобили и подважњак. Такође дошло је и до активирања мањих клизишта. Обележена је кућица други сектори, јер су поплављене куће."
HYDRO-20100108-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,1,8,2010,0,0,Winter,28/12/2025,1/29/2026,300,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vladimirci,N/A,20,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101201-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,1,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101201-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,1,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Mali Zvornik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100601-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,1,2010,0,0,Summer,28/12/2025,1/29/2026,1800,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Loznica-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101201-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,1,2010,0,0,Winter,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Koceljeva,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100401-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,1,2010,0,0,Spring,28/12/2025,1/29/2026,200,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,1,N/A,Zaječar-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100216-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,2,16,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Obrenovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100712-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,7,12,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vlasotince,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100108-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,1,8,2010,0,0,Winter,28/12/2025,1/29/2026,300,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bogatić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"поплављено у Бадовинцима и Црнобарском Салашу, општина Богатић - 300 хектара ораница."
HYDRO-20101202-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,2,2010,0,0,Winter,28/12/2025,1/29/2026,3000,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bogatić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100601-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,1,2010,0,0,Summer,28/12/2025,1/29/2026,150,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Obrenovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100804-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,8,4,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Obrenovac,N/A,100,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100401-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,1,2010,0,0,Spring,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aleksinac,N/A,130,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У Алексинцу је поплављен круг 3 предузећа ""Бетоњерка"", ""Чер Пром"" и ""Грамер"" ."
HYDRO-20100216-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,2,16,2010,0,0,Winter,28/12/2025,1/29/2026,600,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aleksinac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100601-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,1,2010,0,0,Summer,28/12/2025,1/29/2026,19780,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Valjevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101122-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,11,22,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bujanovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101111-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,11,11,2010,0,0,Autumn,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bujanovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101202-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,2,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,14,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Изливанје реке Лим је проузроковало значајну материјалну штету у Прибоју.Ниједан конкретно угрожен сектор није наведен у извештају.
HYDRO-20100223-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,2,23,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aleksinac,N/A,120,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,У извештају нису наведени угрожени сектори.
HYDRO-20101202-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,2,2010,0,0,Winter,28/12/2025,1/29/2026,6000,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ljubovija,N/A,451,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Љубовија: поплављена викенд насеља од Горње Трешњице до Велике реке. Поплављен магистрални пут Љубовија-Зворник код места Велика река и саобраћај у прекиду. Прекид рада у основној школи, средњој школи и обданишту у Љубовији. Прекинуто снадбдевање водом за пиће са изворишта Грабовица.
Лозница: поплављена викенд насеља,  угрожени приобални делови Липничког шора, Јелаа, Лешнице, новог села, који су у небрањеном делу. Евакуисана су сва домаћинства која су у појасу између Дрине и магистралног пута М-"
HYDRO-20100630-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,30,2010,0,0,Summer,28/12/2025,1/29/2026,520,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kruševac-Grad,N/A,40,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Услед велике количине падавина за кратко време и великог сливног подручја дошло је до великог плављења.
HYDRO-20100410-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,10,2010,0,0,Spring,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Grocka,N/A,105,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100622-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,6,22,2010,0,0,Summer,28/12/2025,1/29/2026,17500,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sombor-Grad,N/A,95,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"МЕСТО ДОГАЂАЈА: РИЂИЦА, СВЕТ.МИЛЕТИЋ, ЧОНОПЉА, КЉАЈИЋЕВО И СОМБОР-ГРАДСКО НАСЕЉЕ"
HYDRO-20100420-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,20,2010,0,0,Spring,28/12/2025,1/29/2026,2,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Surdulica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20100421-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,21,2010,0,0,Spring,28/12/2025,1/29/2026,575,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ražanj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Оштећено је пољопривредно земљиште и то: под житарицама 47% и ораничке површине за пролећну сетву око 39%. Загађена је вода из сеоских бунара. Привремено је био затворен пут Р-221 између села Праскавче и Ђунис као и локални путеви између села Праскавче - Малетина и Браљина- Церово. Евакуисано је 15 грла ситне и крупне стоке.
HYDRO-20100420-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,20,2010,0,0,Spring,28/12/2025,1/29/2026,550,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Niš-Niška Banja,N/A,191,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Након интензивних обилних падавина дошло је до изливања Кутинске реке, реке Јужне Мораве и Нишаве. Најугроженија места су била у градској општини Црвени Крст- село Д.Трнава ,где је услед велике количине воде био у прекиду локални пут према селу Тешица у дужини од 1 км; у селу Доња Топоница, Мезграја и Трупале.  У селу Трупале због изливања реке Нишаве дошло је до плављења локалног пута према селу Лалинац у дужини од 1 км. Дана 21.04.2010. године Кризни штаб Града Ниша је прогласио ванредно стање"
HYDRO-20100422-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,4,22,2010,0,0,Spring,28/12/2025,1/29/2026,600,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aleksinac,N/A,101,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Река Јужна Морава је на мерном месту у Алексинцу достигла историјски ниво од 446 цм, и изазвала плављење у целом њеном току кроз Општину Алексинац.""Ближа локација: Алексинац, Житковац, Бобовиште, Трњане, Корман, Ћићина, Рутевац, Срезовац, Дољи Љубеш, делиград, Витковац, Ђунис, Малетина, Трубарево и Мојсиње.
Најкритичније је било у Доњем Љубешу и Витковцу. У општини Алексинац под водом је више хиљада хектара пољопривредних површина. Поплављено је двориште алексиначке конфекције """"Грамер"""" и преки"
HYDRO-20100225-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,2,25,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,2,N/A,Mali Zvornik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"двоје деце је изгубило живот у  набујалом потоку на, путу до школе)."
HYDRO-20101122-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,11,22,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vranje-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Највише штете од поплава у Врању имали су становници насеља код железничке станице, у селима Нерадовац, Павловац, Златокоп, Тибужде, Рибинце и Суви Дол, где су поплављене пољопривредне површине. Река Јужна Морава је однела део локалног пута код села Павловац, тако да је за сада саобраћај у прекиду. 
У Трговишту је река Пчиња однела 4 привремена моста који су постављени после великих поплава у мају ове године."
HYDRO-20101202-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,2,2010,0,0,Winter,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prijepolje,N/A,63,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Према процени Централне комисије за процену штете од поплава укупна процењена штета у Пријепољу нанате изливањем реке Лим износи 419 милиона динара.
Штета начињена на мостовима У бродареву, Ивању, Џурову, Точилову, Шарампову и висећем мосту у центру гарда износи 220 милиона динара, док су штете на породичним и економским објектима процењене на 100 милиона динара.
Поплаве на путевима и улицама нанаеле су штету у висини од 50 милиона динара, а пољопривредном земљишту 20 милиона.
Комисија за елемен"
HYDRO-20101202-WBTC-SRB-0007,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,12,2,2010,0,0,Winter,28/12/2025,1/29/2026,5850,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Loznica-Grad,N/A,150,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20101111-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2010,11,11,2010,0,0,Autumn,28/12/2025,1/29/2026,200,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prijepolje,N/A,200,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Naglo povećanje nivoa reka i zapušteni vodotokovi doveli do izlivanja reka i potoka bujičara
MET-20101109-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,11,9,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žitoraða,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Географска дужина:  21 степен,    45 минута,  26,406 сек.
Географска ширина:  43 степена,  08 минута,  40,560 сек."
MET-20100914-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,9,14,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Niš-Pantelej,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У пожару је горела сува трава, ниско растиње и пањеви од боровине."
MET-20101108-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,11,8,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Niš-Palilula,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20101109-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,11,9,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Medveða,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Према информацији Центра за обавештавање Лесковац, дана 09.11.2010. године око 10,50 часова, у селу Рујковцу, општина Медвеђа, избио  је пожар. Пожар је био захватио око 10 хектара, од чега је 5 хектара приватна храстова и борова шума, а 5 хектара државна храстова шума."
MET-20100828-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,8,28,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žitište,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20100827-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,8,27,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Zaječar-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,сува трава и ниско растиње
MET-20100827-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,8,27,2010,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vladičin Han,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20101116-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,11,16,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Majdanpek,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Пожар је захватио листопадну шуму. Изгорело је око 10 хектара ниског растиња. Инспекција је изашла  на терен и материјална штета је процена на 30.000,00 (тридесет хиљада) динара."
MET-20100917-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,9,17,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Leskovac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20101110-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2010,11,10,2010,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Leskovac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
